"","condition","ID","cov_distance","aa","pa","IDnum","ms","d"
"44952","I","7AplEHaI",6.20455949199735,0.953608874626402,1.65446493089713,29,519,7.38527379587903
"45023","I","7AplEHaI",6.20455949199735,-0.0330837871324672,1.52414687137962,29,804,7.38527379587902
"45059","I","7AplEHaI",6.20455949199735,-0.0982424618030713,1.38452053122008,29,1149,7.38527379587903
"45060","I","7AplEHaI",6.20455949199735,-2.04297467831793e-10,1.55932981409462,29,1221,8.72123844416605
"45197","I","7AplEHaI",6.20455949199735,-0.260635764151149,1.48486250369382,29,502,8.72123844416607
"45217","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,781,8.72123844416607
"45219","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,500,9.66342209879897
"45229","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,951,5.7858477700034
"45230","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,950,5.49655538150324
"45231","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,1015,5.22172761242807
"45232","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,650,5.49655538150324
"45233","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,566,5.22172761242807
"45237","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,500,6.41091165651347
"45240","I","7AplEHaI",6.20455949199735,0.0651590295544606,1.49417078433587,29,868,7.47737181106688
"45298","I","7AplEHaI",6.20455949199735,0.0279251968099934,1.64310540513746,29,3630,7.47737181106688
"45301","I","7AplEHaI",6.20455949199735,0.00930863552590377,1.65241404086765,29,1549,7.47737181106688
"45342","I","7AplEHaI",6.20455949199735,0.307177877129088,1.5872550111089,29,1647,7.47737181106688
"45417","I","7AplEHaI",6.20455949199735,-0.139626695451975,0.246842358630142,29,953,7.47737181106688
"45420","I","7AplEHaI",6.20455949199735,-0.139626695451974,0.246842358630142,29,569,8.72123844416606
"45422","P","7nbpUOOZ",5.8522973009592,1.25663706123162,0.10488877076601,30,3520,11.2709399023752
"45424","P","7nbpUOOZ",5.8522973009592,-0.197803982096988,0.64012307471094,30,1483,9.66342209879894
"45540","P","7nbpUOOZ",5.8522973009592,-0.430514549029561,1.53589074179946,30,684,9.66342209879894
"45559","P","7nbpUOOZ",5.8522973009592,-0.477056662416077,3.14159165358979,30,1052,9.66342209879893
"45781","P","7nbpUOOZ",5.8522973009592,-2.00131087582446,1.01228996611227,30,1517,9.66342209879894
"45808","P","7nbpUOOZ",5.8522973009592,-2.12930168763738,0.116354283421842,30,651,9.66342209879894
"45959","P","7nbpUOOZ",5.8522973009592,-1.82677795062502,1.34972228825338,30,1434,9.66342209879894
"46002","P","7nbpUOOZ",5.8522973009592,-1.95476876243794,1.69878813865225,30,518,4.71260917021632
"46098","P","7nbpUOOZ",5.8522973009592,3.00196631322595,0.942478796121386,30,699,3.64652714180108
"46102","P","7nbpUOOZ",5.8522973009592,3.00196631322595,0.942478796121386,30,737,2.97011914779162
"46193","P","7nbpUOOZ",5.8522973009592,1.4893476281642,1.8733210638517,30,552,7.47737181106686
"46236","P","7nbpUOOZ",5.8522973009592,0.558505360433892,1.69878813865226,30,518,7.47737181106686
"46285","P","7nbpUOOZ",5.8522973009592,0.26761715176817,1.58243285518597,30,945,4.96064123180666
"46286","P","7nbpUOOZ",5.8522973009592,2.50163859432091,1e-06,30,872,4.96064123180666
"46383","P","7nbpUOOZ",5.8522973009592,0.058177641528852,1.76860130873204,30,650,4.96064123180667
"46492","P","7nbpUOOZ",5.8522973009592,0.314159265154686,1.80350789377192,30,687,3.29099074547548
"46554","P","7nbpUOOZ",5.8522973009592,0.314159265154686,1.80350789377192,30,750,3.56902360376142
"46700","P","7nbpUOOZ",5.8522973009592,-0.255981623830118,1.85005000715844,30,500,2.11551350863945
"46707","P","7nbpUOOZ",5.8522973009592,-0.186168453750344,1.79187236542529,30,1200,2.23056513890714
"46721","P","7nbpUOOZ",5.8522973009592,0.244346095074925,1.79187236542529,30,534,2.54820295533415
"46790","P","7nbpUOOZ",5.8522973009592,-0.0930842269773111,1.52425521345283,30,566,2.56375891537219
"46839","P","7nbpUOOZ",5.8522973009592,-0.0930842269773111,1.52425521345283,30,568,3.09793406099877
"46883","P","7nbpUOOZ",5.8522973009592,-0.279252680523369,2.21075138590393,30,836,1.87566282755397
"47027","P","7nbpUOOZ",5.8522973009592,0.267617151804081,2.50163759448075,30,817,2.03546162593925
"47160","P","7nbpUOOZ",5.8522973009592,-0.127990811923732,1.80350589368302,30,767,3.08202343497086
"47337","P","7nbpUOOZ",5.8522973009592,-0.581776417442253,1.78023483698976,30,716,1.43897409087775
"47413","P","7nbpUOOZ",5.8522973009592,0.186168453435256,1.38462687320438,30,648,2.58661001941483
"47458","P","7nbpUOOZ",5.8522973009592,-1.10805586928109e-10,1.7918703653364,30,3199,1.83438510382355
"47571","P","7nbpUOOZ",5.8522973009592,-0.616683002482131,2.42018889605435,30,535,1.00454333796766
"47612","P","7UhwV8TD",6.68298655231641,-2.04297467831793e-10,1.55932981409462,31,2282,8.72123844416605
"47669","P","7UhwV8TD",6.68298655231641,1.97803981872261,1.61750745582776,31,550,8.72123844416604
"47722","P","7UhwV8TD",6.68298655231641,2.99033078487932,1.65241404086765,31,783,8.72123844416604
"47724","P","7UhwV8TD",6.68298655231641,2.99033078487932,1.65241404086765,31,733,9.66342209879893
"47727","P","7UhwV8TD",6.68298655231641,2.99033078487932,1.65241404086765,31,1351,8.28517652195774
"47743","P","7UhwV8TD",6.68298655231641,2.99033078487932,1.65241404086765,31,918,8.68003993694306
"47820","P","7UhwV8TD",6.68298655231641,2.99033078487932,1.65241404086765,31,1033,8.3641435540372
"48017","P","7UhwV8TD",6.68298655231641,-0.0232710569139516,1.98967434734012,31,649,8.14874116498409
"48168","P","7UhwV8TD",6.68298655231641,-0.244346095499903,1.23336500480924,31,950,8.45213741628346
"48196","P","7UhwV8TD",6.68298655231641,2.36201225414496,2.21074938592606,31,834,9.32291712056228
"48312","P","7UhwV8TD",6.68298655231641,0.628318530489136,2.40855336770772,31,666,9.16320466598155
"48348","P","7UhwV8TD",6.68298655231641,0.628318530489136,2.40855336770772,31,1149,9.10265283647011
"48349","P","7UhwV8TD",6.68298655231641,0.628318530489136,2.40855336770772,31,649,9.58526747080163
"48350","P","7UhwV8TD",6.68298655231641,0.628318530489136,2.40855336770772,31,667,9.10265283647011
"48658","P","7UhwV8TD",6.68298655231641,2.49000306595207,1.00004444930334e-06,31,515,9.17509309865354
"48932","P","7UhwV8TD",6.68298655231641,1.17518836278903,2.53654417952064,31,749,9.25905824918796
"49013","P","7UhwV8TD",6.68298655231641,0.244346095058722,1.64060849683022,31,749,8.88757491357686
"49017","P","7UhwV8TD",6.68298655231641,0.244346095058722,1.64060849683022,31,733,7.18628409201656
"49020","P","7UhwV8TD",6.68298655231641,0.244346095058722,1.64060849683022,31,585,6.12126851871437
"49023","P","7UhwV8TD",6.68298655231641,0.244346095058722,1.64060849683022,31,830,5.20862150825401
"49039","P","7UhwV8TD",6.68298655231641,0.686496172234104,1e-06,31,849,5.49901622350258
"49073","P","7UhwV8TD",6.68298655231641,-0.593411945895004,1.61733744024799,31,699,5.04144225572596
"49097","P","7UhwV8TD",6.68298655231641,0.18616845332913,1.38462687331541,31,666,5.18870149230882
"49115","P","7UhwV8TD",6.68298655231641,0.18616845332913,1.38462687331541,31,1116,5.32867750058684
"49118","P","7UhwV8TD",6.68298655231641,0.18616845332913,1.38462687331541,31,716,4.57059086259267
"49121","P","7UhwV8TD",6.68298655231641,0.18616845332913,1.38462687331541,31,600,3.92871639798252
"49124","P","7UhwV8TD",6.68298655231641,0.18616845332913,1.38462687331541,31,734,3.38774802506711
"49184","P","7UhwV8TD",6.68298655231641,0.314159265142049,1.36135581662215,31,1049,3.52039394949383
"49196","P","7UhwV8TD",6.68298655231641,0.314159265142049,1.36135581662215,31,882,3.75576525375957
"49198","P","7UhwV8TD",6.68298655231641,0.314159265142049,1.36135581662215,31,533,3.46487232397592
"49199","P","7UhwV8TD",6.68298655231641,0.314159265142049,1.36135581662215,31,1267,3.33323459588856
"49483","P","7UhwV8TD",6.68298655231641,1.27990811790678,2.44345995274761,31,650,3.30633754787931
"49519","P","7UhwV8TD",6.68298655231641,-0.197803982115084,2.44345995274761,31,1116,1.80196433491914
"49540","P","7UhwV8TD",6.68298655231641,-0.197803982115083,2.44345995274761,31,750,7.28837705117483
"49561","P","7UhwV8TD",6.68298655231641,-1.27990811835157,2.09439410234874,31,1082,6.96657479522278
"49583","P","7UhwV8TD",6.68298655231641,-1.27990811835157,2.09439410234874,31,815,6.96486158828515
"49589","P","7UhwV8TD",6.68298655231641,-1.27990811835157,2.09439410234874,31,699,6.96486158828514
"49699","P","7vEBMSHr",6.08379954132985,0.363028271157635,1.97820865702919,32,6454,8.72123844416604
"50272","P","7vEBMSHr",6.08379954132985,0.195476733983806,1.45676729098874,32,1635,8.72123844416604
"50316","P","7vEBMSHr",6.08379954132985,0.195476733983806,1.45676729098874,32,1296,3.83844962294851
"50343","P","7vEBMSHr",6.08379954132985,1.63828260405393,1.02857945723584,32,681,3.83844962294851
"50365","P","7vEBMSHr",6.08379954132985,1.42418895349359,1.27059883744268,32,1248,3.83844962294851
"50383","P","7vEBMSHr",6.08379954132985,1.42418895349359,1.27059883744268,32,1801,6.41091165651345
"50461","P","7vEBMSHr",6.08379954132985,0.288561315844983,1.89426322783962,32,583,6.41091165651346
"50756","P","7vEBMSHr",6.08379954132985,2.92284450741599,1.41022535514631,32,567,6.41091165651347
"50937","P","7vEBMSHr",6.08379954132985,-1.08908525815028,1.29852403445697,32,1201,6.41091165651348
"51053","P","7vEBMSHr",6.08379954132985,0.996001563600872,1.37299152240184,32,550,6.41091165651348
"51452","I","7ynoik4n",5.50294108728159,-2.04297467831793e-10,1.55932981409462,33,14998,8.72123844416605
"51476","I","7ynoik4n",5.50294108728159,-0.558505360842482,1.53605875740136,33,1799,8.72123844416605
"51554","I","7ynoik4n",5.50294108728159,-2.14093721598401,1.02409551014969,33,585,8.72123844416604
"51570","I","7ynoik4n",5.50294108728159,-1.83841347897166,1.92003119284012,33,753,8.72123844416604
"51604","I","7ynoik4n",5.50294108728159,-3.00196631363454,1.98984436291989,33,786,8.72123844416604
"51630","I","7ynoik4n",5.50294108728159,2.89724655810629,1.7105916826008,33,752,8.72123844416605
"51682","I","7ynoik4n",5.50294108728159,-2.36201225456996,3.10668506850546,33,719,8.72123844416604
"51703","I","7ynoik4n",5.50294108728159,-2.74598469000871,2.8041613314931,33,1487,8.72123844416604
"51739","I","7ynoik4n",5.50294108728159,-1.74532925219863,2.67617051968018,33,2607,8.72123844416604
"51799","I","7ynoik4n",5.50294108728159,-2.16420827267727,1.5126176850173,33,552,8.72123844416604
"51812","I","7ynoik4n",5.50294108728159,-2.08275957425086,1.1519163062718,33,668,8.72123844416604
"51839","I","7ynoik4n",5.50294108728159,2.80416233133326,1.30317817477798,33,1758,8.72123844416605
"51887","I","7ynoik4n",5.50294108728159,1.52425421320408,1.38462687320438,33,1487,8.72123844416607
"52026","I","7ynoik4n",5.50294108728159,-0.104719755323954,1e-06,33,1424,8.72123844416604
"52139","I","7ynoik4n",5.50294108728159,0.639954058860297,1.74533025203878,33,568,8.72123844416604
"52157","I","7ynoik4n",5.50294108728159,0.290888208461432,1.74533025203878,33,2331,8.72123844416605
"52158","I","7ynoik4n",5.50294108728159,0.290888208461432,1.74533025203878,33,1336,8.28517652195774
"52161","I","7ynoik4n",5.50294108728159,0.290888208461432,1.74533025203878,33,670,7.10350322051352
"52181","I","7ynoik4n",5.50294108728159,0.605047473820412,0.546870832336002,33,598,7.10350322051352
"52217","I","7ynoik4n",5.50294108728159,0.686496172246813,1.72205919534552,33,1611,7.10350322051353
"52248","I","7ynoik4n",5.50294108728159,0.814486984059731,2.16420927251741,33,1951,7.10350322051352
"52282","I","7ynoik4n",5.50294108728159,0.43051454862098,1.72205919534552,33,1988,7.10350322051352
"52309","I","7ynoik4n",5.50294108728159,0.43051454862098,1.72205919534552,33,1856,7.14359772396657
"52319","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,1116,7.27554507594156
"52324","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,1667,5.67939452110874
"52354","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,1639,5.74593839231105
"52360","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,1164,4.32887068350056
"52366","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,1092,3.30887085282754
"52397","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,2626,3.37788830190098
"52402","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,2644,2.77315457191802
"52434","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,1128,3.03119874007123
"52458","I","7ynoik4n",5.50294108728159,0.0465421131822281,1.71042366699889,33,2201,3.14403668609476
"52472","I","7ynoik4n",5.50294108728159,-0.58177641753573,1.72205919534552,33,729,2.3086198166303
"52487","I","7ynoik4n",5.50294108728159,-0.791215927775051,1.65224602526574,33,898,2.08802893662454
"52519","P","8JFFiepc",5.557469068575,-2.04297467831793e-10,1.55932981409462,34,3268,8.72123844416605
"52571","P","8JFFiepc",5.557469068575,-2.19911485771715,3.14159165358979,34,834,8.72123844416604
"52682","P","8JFFiepc",5.557469068575,1.83841347856306,1.40789792989764,34,1000,8.72123844416604
"52803","P","8JFFiepc",5.557469068575,0.0814486982221081,1.79187036533639,34,550,8.72123844416604
"52812","P","8JFFiepc",5.557469068575,0.0814486982221081,1.79187036533639,34,849,5.49655538150321
"52845","P","8JFFiepc",5.557469068575,0.127990811608623,1.65224402517684,34,934,5.49655538150321
"52849","P","8JFFiepc",5.557469068575,0.127990811608623,1.65224402517684,34,717,6.74832805948783
"52906","P","8JFFiepc",5.557469068575,-0.197803982096985,2.38528231101446,34,1150,6.74832805948782
"53005","P","8JFFiepc",5.557469068575,2.65290046282709,1.39626240155101,34,633,6.74832805948782
"53061","W","8qpKfq9t",5.91243841884303,-2.04297467831793e-10,1.55932981409462,35,8104,8.72123844416605
"53143","W","8qpKfq9t",5.91243841884303,-2.04295691474954e-10,1.17535737865587,35,641,6.09036607368778
"53174","W","8qpKfq9t",5.91243841884303,0.186168453341766,3.10685508419626,35,663,6.09036607368779
"53322","W","8qpKfq9t",5.91243841884303,0.244346095074913,1.3149837188154,35,531,4.47697871170551
"53351","W","8qpKfq9t",5.91243841884303,0.628318530513665,2.23402244248617,35,739,4.47697871170551
"53373","W","8qpKfq9t",5.91243841884303,0.628318530513665,2.23402244248617,35,539,4.86518027530996
"53377","W","8qpKfq9t",5.91243841884303,0.628318530513665,2.23402244248617,35,600,4.11385475218715
"53514","W","8qpKfq9t",5.91243841884303,-0.104719755323952,1.67551708184798,35,555,4.17368755133973
"53520","W","8qpKfq9t",5.91243841884303,-0.104719755323952,1.67551708184798,35,515,3.23382364472056
"53534","W","8qpKfq9t",5.91243841884303,-0.558505360842477,2.69944357635132,35,530,1.75156218800806
"53564","W","8qpKfq9t",5.91243841884303,0.139626339955255,1.79187236531427,35,753,4.14057822289362
"53621","W","8qpKfq9t",5.91243841884303,-0.360701378951261,1.41953345824427,35,928,3.53523597863907
"53641","W","8qpKfq9t",5.91243841884303,-0.360701378951261,1.41953345824427,35,1218,3.71903560876052
"53776","W","8qpKfq9t",5.91243841884303,0.221075038380179,1.07046760784541,35,784,3.022685067562
"53793","W","8qpKfq9t",5.91243841884303,0.221075038380179,1.07046760784541,35,824,2.96026217221457
"53811","W","8qpKfq9t",5.91243841884303,0.221075038380179,1.07046760784541,35,756,3.33075102590909
"53822","W","8qpKfq9t",5.91243841884303,0.127990811607148,1.52425321336393,35,874,2.84638076922612
"53840","W","8qpKfq9t",5.91243841884303,0.127990811607148,1.52425321336393,35,7217,3.04626621309256
"53927","W","8qpKfq9t",5.91243841884303,-0.162897397058575,2.01294540392234,35,591,2.07307918473151
"53974","W","8qpKfq9t",5.91243841884303,0.395607963579611,1.60570191179033,35,1258,3.43312505347264
"54031","W","8qpKfq9t",5.91243841884303,0.395607963579611,1.60570191179033,35,749,4.77380101342529
"54160","W","8qpKfq9t",5.91243841884303,-0.500327719110811,0.756308342486428,35,537,4.93853301149254
"54162","P","9jXs8QiZ",7.20604433980511,-2.04297467831793e-10,1.55932981409462,36,2893,8.72123844416605
"54163","P","9jXs8QiZ",7.20604433980511,1.27215121738984,1.49727354454988,36,1730,9.66342209879895
"54351","P","9jXs8QiZ",7.20604433980511,2.31159186805139,1.27231987815235,36,551,9.66342209879896
"54423","P","9jXs8QiZ",7.20604433980511,-0.186168098662222,2.42035855665701,36,536,9.66342209879896
"54553","P","9jXs8QiZ",7.20604433980511,0.985141636535706,1.1945799693908,36,615,9.66342209879897
"55208","P","9jXs8QiZ",7.20604433980511,2.8700977613218,1.70654321664247,36,518,10.273807108021
"55237","P","9jXs8QiZ",7.20604433980511,3.07178001593794,1.1402806003811,36,885,10.1756512376109
"55273","P","9jXs8QiZ",7.20604433980511,2.67617205215256,1.49710335131501,36,568,10.3280029145139
"55312","P","9jXs8QiZ",7.20604433980511,0.147384128210652,0.954112146835042,36,516,10.1971756805423
"55390","P","9jXs8QiZ",7.20604433980511,0.0930854693772396,1.35747701115546,36,604,10.2056173629794
"55518","P","9jXs8QiZ",7.20604433980511,-0.783457784431517,1.39626222400694,36,533,9.92334151492445
"55646","P","9jXs8QiZ",7.20604433980511,0.395608141121014,1.66000128091104,36,567,10.3231752851291
"55751","P","9jXs8QiZ",7.20604433980511,0.589533850290257,1.41177691290839,36,918,10.3685648995786
"55848","P","9jXs8QiZ",7.20604433980511,-2.57532985999279,1.62121642314771,36,703,9.98382866583174
"55879","P","9jXs8QiZ",7.20604433980511,2.80028423614974,1.68327269269244,36,534,10.2963367915351
"55897","P","9jXs8QiZ",7.20604433980511,2.67617205214842,1.03944036090441,36,968,10.2865211427797
"56206","P","9jXs8QiZ",7.20604433980511,0.271496489747025,1.59019011069815,36,568,10.2793984318968
"56476","P","9jXs8QiZ",7.20604433980511,-2.94766623445759,0.798974183127391,36,601,10.0910842175207
"56541","P","9jXs8QiZ",7.20604433980511,0.56626332622433,1.3962651117052,36,517,10.3606851432697
"56660","P","9jXs8QiZ",7.20604433980511,0.69813241076069,1.17131144530766,36,934,10.372013589086
"56767","P","9jXs8QiZ",7.20604433980511,1.31093678532043,1.62121806792645,36,535,10.5197414581319
"56854","P","9jXs8QiZ",7.20604433980511,1.15579664409081,1.2876663736858,36,768,10.4750257709
